Bonjour, J aurai besoin de votre avis à propos d 'un reve que je fais souvent. En fait, j ai fait souvent des rêves presque similaires ou je suis recherchée soit par la police soit par quelqu un qui voulait me faire du mal....je cours à toutes mes forces au point que quand je me reveille je me sens vraiment epuisée et effrayée. En fin de rêve, je reussie tjs à m echapper. mais;;;;;;;
Bonjour, J?ai 30 ans et suis relativement sportive, mince et n?aijamais eu de gros problemes de santé Je souffre d?essoufflement à l?effort, depuis le mois d?octobre . C?est venu peu à peu, en empirant .lorsque je monte des escaliers, lorsque je marche trop vite, quand je m?habille... j?ai l?impression d?avoir couru un marathon. Mon coeur bat super vite( du moins c?est ce que;;;;;;;
Bonjour, J?ai 40 ans, jamais fumé et lors d?une banale radio des poumons, on m?a découvert une opacité à gauche de 3 cm. J?ai passé un scanner. Au scanner, on n?apprend pas grand chose de plus : opacité parenchymateuse 29mm x 25mm x 25mm, absence d?adénomégalie. On me dit d?aller voir rapidement un pneumologue. J?obtiens un RDV rapidement chez le pneumologue. Il est perplexe.;;;;;;;
Bonjour, J?ai besoin de savoir, aujourd?hui, s?il y a une personne qui souffre des mêmes symptômes que moi, si mes symptômes vous font penser, à vous ou à un médecin présent dans ce forum ou de passage, à une maladie. Depuis quelques années je souffre de douleurs musculaires. Après avoir vu maints médecins, tous largués autant les uns que les autres sur mes symptômes, j?ai été;;;;;;;
Bonjour, J?ai des problemes de respiration depuis presque 6 mois : respiration profonde bloquée (partie droite uniquement) ou difficile a reprendre sans avoir encore pu trouver de cause (RAS au niveau de la fonction pulmonaire et du c½ur) associé a une gene le long de la limite thorax/abdomen a droite. La je galère, car cela devient extrêmement pesant et mon médecin ne semble;;;;;;;
Bonjour, J?ai des problemes de respiration depuis presque 6 mois : respiration profonde bloquée (partie droite uniquement) ou difficile a reprendre sans avoir encore pu trouver de cause (RAS au niveau de la fonction pulmonaire et du c½ur) associé a une gene le long de la limite thorax/abdomen a droite. La je galère, car cela devient extrêmement pesant et mon médecin ne semble;;;;;;;
Bonjour, j?au appris il y a un mois que j?ai un cancer du poumon à petites cellules (le plus rare et plus agressif). C?est une tumeur bien localisée et atypique selon les médecins (en forme de ?bourgeonnement?). Ca fait une semaine qu?ils se concertent pour le traitement mais ne trouvent pas d?accord. Ils ont décidé de réétudier le prélèvement de la fibroscopie en détail. Le;;;;;;;
Bonjour, j?au appris il y a un mois que j?ai un cancer du poumon à petites cellules (le plus rare et plus agressif). C?est une tumeur bien localisée et atypique selon les médecins (en forme de ?bourgeonnement?). Ca fait une semaine qu?ils se concertent pour le traitement mais ne trouvent pas d?accord. Ils ont décidé de réétudier le prélèvement de la fibroscopie en détail. Le;;;;;;;
Bonjour, j?écris ce message car je suis desespérée. Tout a commencé il y a environ deux semaines. Depuis quelques temps j?avais dejà des vertiges des baisse de pressions de temps en temps. Un jour pendant une séance de yoga j?ai baissé la tête et en la baissant j?ai failli m?évanouir. Suite à cela je suis coincée au lit depuis deux semaines. J?ai des vertiges, la tête et le;;;;;;;
Bonjour, J'ai 14 ans et je voudrais savoir si ses normal que mon penis soit aussi petit. Il mesure seulement 4 cm au repos et 11 cm en erection est ce normal qu'il soit si petit avec l'age que j'ai? Mes amis on des penis bien plus grands que le mien ses pour sa que je m'inquete, je trouve sa bizzare. Est-ce normal et est ce qu'il vas continuer de grandir? Merci;;;;;;;
Bonjour, j'ai 15 ans et je dors souvent avec ma copine qui a le même age. Récemment, ce qui devait arriver arriva, nous avons fait les préliminaires. Elle m'a masturbé, puis je l'ai ensuite doigté (je me suis essuyé les doigts mais pas lavé). Quelques jours après elle m'annonce qu'elle a un retard de règles de 4 jours ! Ce qui me rassure c'est que d'après elle, le jour des;;;;;;;
Bonjour, j'ai 17 ans et je présente des légères pertes de mémoire. Je pense que cela fait plus où moin 1-2 mois. Alors je m'explique, quand j'essaye de me souvenir d'un quelconque souvenir et bien c'est difficile pour que je m'en souvienne où par exemple ma copine me dit tu te rappel de sa et je dit non pourtant c'était y'a pas trop longtemps... Je me dit que c'est peut-être;;;;;;;
Bonjour, j'ai 17 ans, je suis myope et voilà que j'ai un problème. Pour la parenthèse j'ai des corps flottants dans les deux yeux, d'abord il y a 2 ans dans l'oeil gauche (petits cercles avec un point à l'intérieur) mais il y en avait pas mal. Maintenant (je ne sais pas depuis quand) dans l'oeil droit (petits cercles avec un point au centre + toiles d'araignées plutôt grandes;;;;;;;
Bonjour, J'ai 17 ans,et cela fait 1 semaine et demi que j'ai la diarrhée, j'ai les scellés jaunes,quand d'urine cela me brûle depuis a peu près 2 jours (depuis que j'ai l'impression d'avoir vue mon urine sang). J'ai très très souvent des vertiges,nausées,petits malaises (3 à 4 fois par jours). Perte d'appétit,perte de 4kg en 1 semaines et demi.J'ai des maux de ventres et mal à;;;;;;;
Bonjour, J'ai 18 ans et depuis 1 mois je suis très fatiguée par moment très rapides (2 à 3 secondes) quand ça a commencé. Mais maintenant c'est de plus en plus long (5 à 10 secondes) et ça m'arrive de plus en plus souvent tous les jours. Et maintenant lorque ça m'arrive j'ai des problèmes pour respirer comme si l'air que l'inspire ne rentre pas complètement dans mes poumons.;;;;;;;
Bonjour, J'ai 18 ans et je suis asthmatique depuis toujours. Récemment j'ai entendu parler de la méthode Gesret et je ne trouve pas ce que je veux sur internet. Je n'ai trouvé ni avis négatif ni avis positif et je retombe toujours sur le même site se qui ne me rassure pas du tout. Je voudrai savoir votre avis et savoir si quelqu'un a déjà fait appelle a cette méthode tres peu;;;;;;;
Bonjour, J'ai 18 ans et je suis asthmatique depuis toujours. Récemment j'ai entendu parler de la méthode Gesret et je ne trouve pas ce que je veux sur internet. Je n'ai trouvé ni avis négatif ni avis positif et je retombe toujours sur le même site se qui ne me rassure pas du tout. Je voudrai savoir votre avis et savoir si quelqu'un a déjà fait appelle a cette méthode tres peu;;;;;;;
bonjour, j'ai 21ans et je suis suis boulimique depuis des années...aujourd'hui je sais que je dois arreter parce que je crois que ça me detruit mais je n'y arrive pas.... Pour la petite histoire: je suis étudiante sage femme , amenée a aller en stages dans toute la france , donc je ne suis jamais au meme endroit plus de 3semaines....bref, je suis en surpoids depuis mon;;;;;;;
Bonjour, j'ai 22 ans et j'ai une voix aigüe , je me rappelle dans mon enfance le bois d'un balaie etait coincé dans ma gorge et ma bléssé à la gorge mais ça s'est geurit tout seul sans aller chez le medcin je me demande si ce n'est pas la cause de tout ça . je suis le seul de ma famille à avoir une voix comme ça mes deux freres ont une voix d'homme bien grave moi non, au matin;;;;;;;
Bonjour, j'ai 23ans et depuis environ 4ans j'angoisse. Cela m'a pris du jour au lendemain. Bref en ce moment ce qui m'inquiete c'est que je ressens des extrasystole. Je trouve que j'en ai beaucoup. (plus de 5 par minute environ). et apres un effort c'est pareil. Mon medecin dit que tt le monde en a et que ce n'est pas grave. Il me donne du magnesium et un peu de xanax. Mais;;;;;;;
Bonjour, j'ai 23ans et depuis environ 4ans j'angoisse. Cela m'a pris du jour au lendemain. Bref en ce moment ce qui m'inquiete c'est que je ressens des extrasystole. Je trouve que j'en ai beaucoup. (plus de 5 par minute environ). et apres un effort c'est pareil. Mon medecin dit que tt le monde en a et que ce n'est pas grave. Il me donne du magnesium et un peu de xanax. Mais;;;;;;;
Bonjour, j'ai 23ans et depuis environ 4ans j'angoisse. Cela m'a pris du jour au lendemain. Bref en ce moment ce qui m'inquiete c'est que je ressens des extrasystole. Je trouve que j'en ai beaucoup. (plus de 5 par minute environ). et apres un effort c'est pareil. Mon medecin dit que tt le monde en a et que ce n'est pas grave. Il me donne du magnesium et un peu de xanax. Mais;;;;;;;
Bonjour, j'ai 23ans et depuis environ 4ans j'angoisse. Cela m'a pris du jour au lendemain. Bref en ce moment ce qui m'inquiete c'est que je ressens des extrasystole. Je trouve que j'en ai beaucoup. (plus de 5 par minute environ). et apres un effort c'est pareil. Mon medecin dit que tt le monde en a et que ce n'est pas grave. Il me donne du magnesium et un peu de xanax. Mais;;;;;;;
Bonjour, j'ai 24ans et depuis quelques mois je suis tout le temps fatiguée, je dors beaucoup, j'ai des fourmilles aux extrémités, des douleurs musculaires, des règles très abondantes, perte de cheveux. J'ai également une sorte de brouillard mental, des gros problèmes de concentration ce qui est handicapant, vu que je suis étudiante. Et enfin une prise de poids de 6kg en moins;;;;;;;
Bonjour, J'ai 25 ans et depuis de nombreuses années je remarque des problèmes d visions. Par moment dans la journée, des points lumineux sous forme de flash lors de clignement d'yeux apparaissent. Le plus souvent visibles lorsque je regarde une surface claire ou très lumineuse. Ces points apparaissent souvent par un, parfois sur le côté, parfois au centre de la vision, c'est;;;;;;;
Bonjour, j'ai 25 ans et je suis chaudronnière et maman de deux enfants. On m'a déceler par une IRM une discopathie protrusive étagée c4-c5 et c5-c6. Cela fais plus d'un mois que je suis en arrêt malgré de multiples changement de traitement car je ne les supporte pas me rende malade. La douleur est constamment la et s'irradi dans l'autre bras et aussi dans la poitrine. Je perd;;;;;;;
Bonjour, j'ai 27 ans et j'ai subi il y a 2 mois une résection suivie d'une greffe osseuse de la hanche. Je récapitule. En avril 2004, on me découvre qqch au niveau de la hanche. Suite à biopsie et ponction, on me dit qque c'est un kyste anévrismal osseux. On décide de m'opérer en mars 2005. Le kyste ayant bien grossi. Selon l'anapath, il s'agit d'un myxome, tumeur bégnine de;;;;;;;
Bonjour, J'ai 28 ans et j'ai des brulures dans l'urêtre après la miction et après éjaculation particulièrement au niveau du gland. J'ai consulté 1 généraliste, 2 urologues différents et fait des analyses mais personne n'a rien vu. Mes analyses d'urine sont normales, je n'ai pas de prostatite, rien d'anormal sur rien et j'utilise du savon doux. Cet arès-midi la brulure a été;;;;;;;
Bonjour, J'ai 28 ans et j'ai des brulures dans l'urêtre après la miction et après éjaculation particulièrement au niveau du gland. J'ai consulté 1 généraliste, 2 urologues différents et fait des analyses mais personne n'a rien vu. Mes analyses d'urine sont normales, je n'ai pas de prostatite, rien d'anormal sur rien et j'utilise du savon doux. Cet arès-midi la brulure a été;;;;;;;
Bonjour, J'ai 28 ans et j'ai des brulures dans l'urêtre après la miction et après éjaculation particulièrement au niveau du gland. J'ai consulté 1 généraliste, 2 urologues différents et fait des analyses mais personne n'a rien vu. Mes analyses d'urine sont normales, je n'ai pas de prostatite, rien d'anormal sur rien et j'utilise du savon doux. Cet arès-midi la brulure a été;;;;;;;
Bonjour, J'ai 28 ans, 1m75, 85 kg. J'ai une allergie aux acariens depuis mes 12 ans (éternuements). Allergie contrôlée (désensibilisation de 6 ans). Je prends depuis 9 ans des bêtabloquants à cause de crise de tachycardie type vagale. J'étais sous propanolol pendant 7 ans; depuis 1 an et demi je suis sous nebivolol 1/2. Voilà mon problème: bruit quasiment permanent à;;;;;;
Bonjour, j'ai 32 ans et je fais régulièrement des prises de sang suite à une fatigue accentuée, prise de poids régulière sans rien mangé et insomnie. Mon généraliste m'a décélé un goitre et m'a fait passé une écho où l'on a trouvé de petits nodules. Ma TSH est dans la norme mais pas les anticorps antithyroglobuline sont très élévés (685 UI / ml en oct 2009 et 664 en août 2009;;;;;;;
Bonjour, J'ai 33 ans et on m'a diagnostiqué une bursite tronchantérienne en juillet 2006. Après la 1ère infiltration à la cortisone, l'inflammation a diminué de moitié mais depuis lors, elle est restée pareille. Après 3 ans et demi, 5 infiltrations, 1 scintigraphie osseuse, 1 IRM du bassin, 1 arthrographie, 1 scanner de la région lombaire et une échographie de la hanche,;;;;;;;
Bonjour, J'ai 35 ans et ça fait 5 ans que j'ai des sciatiques (cruralgies) à répétition : tous les 3 mois environ. J'ai accouché il y a 10 mois et la semaine dernière j'ai insisté auprès de mon medecin ostheopathe pour me faire faire un scanner et voici le résultat : Discopathie marquée L4/L5 et surtout L5/S1 avec débord discal postéro-médian L5/S1 affleurant les racines S1;;;;;;;
Bonjour, J'ai 35 ans et mes pieds ont grandi! j'ai pris 2 pointures sur une période de ± 3 ans. Je chausse maintenant du 42, au lieu du 40 il y a quelques années. ce qui est un drame pour une femme, même si je suis grande. Galère pour trouver des chaussures un peu élégantes... Je sais que la croissance des extrémités (mains, pieds et tête) peut être liée à l'acromégalie. J'ai;;;;;;;
Bonjour, J'ai 35 ans. On m'a diagnostiqué une fibromyalgie l'année dernière après 14 ans de douleurs. Au départ, très ponctuelles, j'ai eu toutes sortes de diagnostics. J'ai eu 7 infiltrations à des endroits divers. On m'a traité de folle, de menteuse, etc. La douleur était déjà difficile à supporter, et ce genre de réflexions de la part de spécialistes font encore plus mal.;;;;;;;
Bonjour, J'ai 35 ans. On m'a diagnostiqué une fibromyalgie l'année dernière après 14 ans de douleurs. Au départ, très ponctuelles, j'ai eu toutes sortes de diagnostics. J'ai eu 7 infiltrations à des endroits divers. On m'a traité de folle, de menteuse, etc. La douleur était déjà difficile à supporter, et ce genre de réflexions de la part de spécialistes font encore plus mal.;;;;;;;
Bonjour, J'ai 35 ans. On m'a diagnostiqué une fibromyalgie l'année dernière après 14 ans de douleurs. Au départ, très ponctuelles, j'ai eu toutes sortes de diagnostics. J'ai eu 7 infiltrations à des endroits divers. On m'a traité de folle, de menteuse, etc. La douleur était déjà difficile à supporter, et ce genre de réflexions de la part de spécialistes font encore plus mal.;;;;;;;
Bonjour, J'ai 35 ans. On m'a diagnostiqué une fibromyalgie l'année dernière après 14 ans de douleurs. Au départ, très ponctuelles, j'ai eu toutes sortes de diagnostics. J'ai eu 7 infiltrations à des endroits divers. On m'a traité de folle, de menteuse, etc. La douleur était déjà difficile à supporter, et ce genre de réflexions de la part de spécialistes font encore plus mal.;;;;;;;
Bonjour, J'ai 36 ans et n'ai jamais eu de problème malgré une alimentation assez grasse. D'un seul coup, (ma dernière prise de sang en déc.06 était normale) j'ai crevé le plafond il y a un mois pour les trigli (3,14 au lieu d'1,50 max) tout en étant à la limite pour le cholestérol. Sur les conseils de mon toubib, j'ai fait régime, éliminer le gras, l'alcool, perdu 4 kgs.... Je;;;;;;;
Bonjour, J'ai 42 ans Voilà depuis quelques jours j'ai un lumbago. J'ai une pointe douloureuse au niveau de la crête illiasue lorsque je me baisse et me relève. Lorsque je palpe je ressent un ganglion mobile. J'avoue être un peu inquiet. Si cela parle à quelqu'un?;;;;;;;
Bonjour, J'ai 45 ans . J'ai fait un infarctus (obstruction totale de la circonflexe) il y a quelques années, sans facteur déclenchant majeur(ni cigarette,ni cholestérol, ni hypertension... sauf facteurs héréditaires). Il ya quelques mois on m'a diagnostiqué un petit foramen ovale perforé. Un quart de la population semble avoir le même problème, mais pas tous ne font;;;;;;;
"Bonjour, J'ai 47 ans et je me débat depuis 1994, dans un cyclone de troubles, dont je n'arrive ni à donner un nom, ni a savoir si c'est psychologique, si c'est le stress...bref, je ne vie plus, je survie et pas grâce à ""la faculté"" de médecine... En 1994, j'ai eu une première alerte, en ne dormant plus pendant une bonne semaine, puis cela c'est rétablie. En 1996, j'ai";;;;;;;
Bonjour, J'ai 47 ans et je suis ménopausée depuis l'âge de 41 ans. Pour combattre l'éventuelle ostéoporose, je consomme beaucoup de laitages (yahourts et fromage blanc, environ 5 par jour). Je n'aime pas le lait, et je ne consomme pas beaucoup de fromages (bien que je les adore) car je suis en traitement contre le cholestérol. Dernièrement un ami m'a dit que je mangeais;;;;;;;
Bonjour, J'ai 65 ans et je vis en Algérie. Je suis porteuse de valve aortique depuis presque 20 ans. Je suis sous Sintrom depuis la pose de la valve. Je viens de subir une intervention chirurgicale pour une ablation de la vésicule biliaire et je suis toujours à l'hôpital en Algérie. Les médecins de l'hôpital ont des différents avis en ce qui concerne la prise de mon;;;;;;;
Bonjour, j'ai 69 ans et à la retraite une question à poser afin de savoir quelles seront les possibilités éventuelles pour apaiser mes douleurs soit: J'ai fait une échographie sur ma hanche qui me donne des douleurs , le docteur (je n'ai pas encore le compte rendu) me dit que j'ai un traumatisme ancien d'un hématome qui c'est calcifié et les douleurs viendraient de là? Donc ma;;;;;;;
Bonjour, J'ai appris récemment que j'avais un cavernome cérébral avec perte faible de mes fonctions intellectuelles. Perte très faible d'audition et acouphènes, vertiges, maux de tête de temps autres , difficultés de concentration et pb de sciatique . Je pense personnellement (diagnostic à confirmer) que celà n'est pas le 1er saignement. J'aimerais savoir si ce type de cas;;;;;;;
Bonjour, J'ai beaucoup entendu parler de la cryothérapie, j'ai des douleurs musculaires et j'aimerais savoir si certains de'entre vous ont déjà testé et ce quels sont vos avis. (...);;;;;;;
Bonjour, j'ai besoin d'aide pour savoir comment savoir si j'ai la charcot marie. Mon grand père avait cette maladie et je sais qu'elle est héréditaire mais je ne sais pas quel test faire ni à qui s'adresser pour faire ce test. De plus j'ai 15 ans et ma mère repousse cette conversation toujours à plus tard donc je ne sais pas comment faire ce test ni meme si c'est possible de;;;;;;;
Bonjour, j'ai besoin d'aide pour savoir comment savoir si j'ai la charcot marie. Mon grand père avait cette maladie et je sais qu'elle est héréditaire mais je ne sais pas quel test faire ni à qui s'adresser pour faire ce test. De plus j'ai 15 ans et ma mère repousse cette conversation toujours à plus tard donc je ne sais pas comment faire ce test ni meme si c'est possible de;;;;;;;
Bonjour, j'ai bientôt 19 ans et cela fait un moment que je me pose des questions sur la taille de mon pénis. C'est délicat pour moi de parler de ça mais j'aimerai connaitre les avis et/ou expérience d'autres personnes (homme/femme). Petit à petit je me suis rendu que mon pénis est au dessus de la moyenne. Les gens se plaignent du contraire mais pour moi, c'est le complexe;;;;;;;
Bonjour, j'ai bientôt 19 ans et cela fait un moment que je me pose des questions sur la taille de mon pénis. C'est délicat pour moi de parler de ça mais j'aimerai connaitre les avis et/ou expérience d'autres personnes (homme/femme). Petit à petit je me suis rendu que mon pénis est au dessus de la moyenne. Les gens se plaignent du contraire mais pour moi, c'est le complexe;;;;;;;
Bonjour, j'ai bientôt 19 ans et cela fait un moment que je me pose des questions sur la taille de mon pénis. C'est délicat pour moi de parler de ça mais j'aimerai connaitre les avis et/ou expérience d'autres personnes (homme/femme). Petit à petit je me suis rendu que mon pénis est au dessus de la moyenne. Les gens se plaignent du contraire mais pour moi, c'est le complexe;;;;;;;
Bonjour, J'ai commencé à avoir de très fortes migraines dimanche + des sortes d'aphtes dans la bouche. J'ai consulté lundi pour les migraines, on m'a prescrit de l'ibuprofène. Jeudi toujours autant mal au crâne et ma bouche est en feu, j'ai des lésions partout. Je retourne chez le médecin qui ne comprend pas que ma tête me fasse toujours mal. Elle me dit que c'est des mycoses;;;;;;;
Bonjour, J'ai découvert des pelades sur mon cuir chevelu. Deux bonnes grosses pelades et des autres petits trous. Quand je suis allée voir le médecin, il m'a dit qu'on n'en connaissais pas la cause etc... j'ai eu de la crème à la cortisone à appliquer sur mes plaques. Alors oui, la plupart disent que c'est du au stress.. ou peut être dû à un parasite (surement pour la plupart;;;;;;;
Bonjour, j'ai découvert hier que j'avais une masse rouge dans le nez qui ne me faisait pas mal et qui me gêne seulement. Donc ça ne peut pas être un bouton, j'ai parcouru internet et je tombe que sur cancer et tumeur. J'ai très peur je sais pas quoi faire.. J'ai pas de symptome particulier à part le fait que mon nez coule un peu, cette masse me gêne et que j'ai légèrement mal;;;;;;;
Bonjour, j'ai déjà vu un pneumo mais il m'a rien expliqué,enfin j'ai rien compris,voila le résultat scanner pouvez vous m'en dire plus ? *Absence d'anomalie de calibre de la trachée des bronches *Discret épaississement des parois bronchiques,témoignant d'une bronchopathie. *Pas de formation nodulaire suspecte au niveau des deux champs thoraciques. *Troubles ventilatoires au;;;;;;;
Bonjour, J'ai depuis 2 jours une douleur forte au mamelon gauche. Je précise que je suis un homme de 48 ans. La douleur est telle qu'en me lavant je ne peux pas passer le gant de toilette sur ma poitrine, par exemple. J'imagine que si l'on m'avait planté une aiguille ou si on m'avait passé une lame de rasoir sur le mamelon, la douleur devrait y ressembler. Je précise qu'étant;;;;;;;
Bonjour, J'ai depuis 3 ans une hépatite auto-immune... et depuis un an des allergies alimentaires multiples en parallèle j'ai des taux d'EBV énormes, deux théories certain pense que c'est l'EBV qui cause les dérèglements du système immunitaire, soit l'inverse. Etant sous immuno-dépresseur je suis incapable de me défendre efficacement contre ce virus. Je cherche quelqu'un qui;;;;;;;
"Bonjour, J'ai depuis quelques mois un ""bouton"" genre ""cloque"" au niveau de la limite ongle/peau sur un de mes oreteilles. Environ 7mm2... Aucunes douleurs, juste génant. Je suis totalement nouveau ici donc aucune idée de comment poser une photo. Hellllllllp";;;;;;;
Bonjour, J'ai depuis quelques mois une douleur au niveau de la pomette gauche et je ressens une petite boule au touché. Je me suis decidée à aller chez le medecin en début de mois, il m'a traité pour une inflamation des galndes salivaires: antibio et ani inflammatoires. La douleur est revenue apres l'arret des anti inflammatoires. Il m'a envoyé faire une echo, radio des dents;;;;;;;
Bonjour, j'ai depuis trois jours une sensation étrange de tremblement au niveau du milieu du pénis. Ça se produit plusieurs fois par minute. Ce n'est pas douloureux mais très désagréable. Ça ressemble aux tremblements musculaires que l'on peut avoir lorsqu'on est fatigué, excepté le fait que ça se situe dans le pénis qui n'est pas un muscle alors je me demande quelle peut en;;;;;;;
Bonjour, j'ai des problèmes pour dormir, je prend beaucoup de temps et lorsque je m'endors, je me réveille quasiment à la même heure dans la nuit. Que faut-il faire ?;;;;;;;
Bonjour, j'ai douleurs sur mes jambes droite et gauche. Cette douleurs se situe pour la jambes droite: En haut du tibia à l'intérieur du genou ( à gauche) et pour la jambes gauche : à droite en haut du tibia. (en gros sur les coter intérieurs du tibia en haut). Je vous contacte car mais médecins mon dit que j'avais l'oosgood et que je devais m'arrêter de faire du football;;;;;;;
Bonjour, J'ai du sang dans les urines (hématies à 24000/ml) et je n'ai pas d'infection urinaire. Tout d'abord je dois passer une échographie abdomino-pelvienne, mais mon médecin traitant veut aussi m'envoyer chez un urologue pour peut-être passer d'autres examens médicaux, car j'ai souvent du sang dans les urines depuis j'ai été opéré de l'endométriose- adénomyome (3;;;;;;;
"Bonjour, J'ai effectué un bilan sanguin complet comme je fais à peu près tout les ans. Sauf que cette fois ci au niveau de l'immunologie VIH j'ai eu des résultats diffèrents de d'habitude donc ca m'a inquiété.. Normalmennt j'ai la mention ""négatif"" directement sauf que cette fois ci voici ce qu'il a été noté : Sérologie HIV dépistage : tres faible accroche, faux positif.";;;;;;;
"Bonjour, J'ai effectué un bilan sanguin complet comme je fais à peu près tout les ans. Sauf que cette fois ci au niveau de l'immunologie VIH j'ai eu des résultats diffèrents de d'habitude donc ca m'a inquiété.. Normalmennt j'ai la mention ""négatif"" directement sauf que cette fois ci voici ce qu'il a été noté : Sérologie HIV dépistage : tres faible accroche, faux positif.";;;;;;;
"Bonjour, J'ai effectué un bilan sanguin complet comme je fais à peu près tout les ans. Sauf que cette fois ci au niveau de l'immunologie VIH j'ai eu des résultats diffèrents de d'habitude donc ca m'a inquiété.. Normalmennt j'ai la mention ""négatif"" directement sauf que cette fois ci voici ce qu'il a été noté : Sérologie HIV dépistage : tres faible accroche, faux positif.";;;;;;;
Bonjour, J'ai entendu dire, que certains médicaments prescrits pour baisser le cholestérol, pouvaient, à moyen ou long terme, causer des douleurs musculaires. Souffrant moi-même de douleurs chroniques aux hanches et aux épaules et prenant ce genre de médicaments depuis plusieurs années je suis inquiète.  Merci de l'attention que vous porterez à ma demande. mi8l;;;;;;;
bonjour, j'ai été a mon rendez vous chez mon orl hier celui ci ma annoncé que j'avais le syndrome de lucie frey. j'attend un autre rdv dans la semaine avec un autres orl qui m'a opéré de la parotide gauche en 97 n'ayant plus de glande salivaire coté gauche j'ai eu ablation, mais depuis je salive derière mon oreille a chaque prise d'aliment plutot génant ceci se soigne par;;;;;;;
bonjour, j'ai été opéré d'un cancer de la langue, il y a maintenant 5 ans, je viens de passer mon dernier examen (scanner), le diagnostic vient de tomber : cancer du poumon, tumeur maligne... Merci par avance pour vos expériences;;;;;;;
Bonjour, j'ai fait ce rêve il y a un mois et il m'a vraiment marqué du fait de son étrangeté et de mon incapacité à en saisir le sens profond. C'est pour cette raison que je voudrai savoir si certain peuvent m'aider à l'interpréter : J'étais dans la famille d'Hitler et dans mon ancienne maison avec Mamou (ma gd mère maternelle), Didier(son conjoint) et d'autres gens. J'allais;;;;;;;
Bonjour, j'ai fait ce rêve il y a un mois et il m'a vraiment marqué du fait de son étrangeté et de mon incapacité à en saisir le sens profond. C'est pour cette raison que je voudrai savoir si certain peuvent m'aider à l'interpréter : J'étais dans la famille d'Hitler et dans mon ancienne maison avec Mamou (ma gd mère maternelle), Didier(son conjoint) et d'autres gens. J'allais;;;;;;;
Bonjour, J'ai fait une HTIC il y a 2 ans. Cela a commencé par des troubles de la vue. Comme des petits éclairs. J'étais également gênée par tout ce qui est blanc ou clair et me suis mise à voir des ondulations de chaque côté des yeux. J'ai fait une angiographie et l'on a découvert un oedeme papillaire bilatéral. J'ai passé scanner et IRM car l'on craignait une tumeur cérébrale;;;;;;;
Bonjour, J'ai fait une HTIC il y a 2 ans. Cela a commencé par des troubles de la vue. Comme des petits éclairs. J'étais également gênée par tout ce qui est blanc ou clair et me suis mise à voir des ondulations de chaque côté des yeux. J'ai fait une angiographie et l'on a découvert un oedeme papillaire bilatéral. J'ai passé scanner et IRM car l'on craignait une tumeur cérébrale;;;;;;;
"Bonjour, J'ai fait une pancréatite aiguë au mois de mars cette année. Depuis je suis un régime alimentaire ""sans graisse"". J'ai fait divers examens (scanner-ultra-sons et une gastroscopie) qui n'ont rien révélé d'anormal et donc on n'a pas pu m'expliquer ce qui avait déclanché cette pancréatite. Le médecin m'a parlé de ""sludge"" dans la vésicule qui aurait peut-être bouché le";;;;;;;
Bonjour, J'ai fini mes années de collège etj'aimerais savoir quelles études sont conseillées pour s'orienter vers la médecine ? Aviez-vous des suggestions de bac pro ? Avec le nouveau bac qui supprime les filières est-ce nécessaire d'aller en lycée général ? Ou connaissez-vous des endroits dans les quels je pourrais avoir des réponses, par des conseillères d'orientation ou;;;;;;;
Bonjour, J'ai la trentaine, avec mon amie nous vivons en région parisienne. Mes beaux parents (lui retraité, elle en activité) vivent dans le sud donc nous sommes loin d'eux. Mon beau-père est alcoolique, mais non conscient de son état. En 2001 il a fait une première cure de désintox, mais visiblement pour nous faire plaisir, donc inutile. A sa sortie, il a tenu quelques mois;;;;;;;
Bonjour, J'ai la trentaine, avec mon amie nous vivons en région parisienne. Mes beaux parents (lui retraité, elle en activité) vivent dans le sud donc nous sommes loin d'eux. Mon beau-père est alcoolique, mais non conscient de son état. En 2001 il a fait une première cure de désintox, mais visiblement pour nous faire plaisir, donc inutile. A sa sortie, il a tenu quelques mois;;;;;;;
Bonjour, J'ai la trentaine, avec mon amie nous vivons en région parisienne. Mes beaux parents (lui retraité, elle en activité) vivent dans le sud donc nous sommes loin d'eux. Mon beau-père est alcoolique, mais non conscient de son état. En 2001 il a fait une première cure de désintox, mais visiblement pour nous faire plaisir, donc inutile. A sa sortie, il a tenu quelques mois;;;;;;;
Bonjour, j'ai l'impression de souffir de désorientation spatiale, comme si je perdais la notion du temps et ces trous de mémoires pffffff!!!!!!! Alors d'accord, on m'as fait un scanner cerebral, mais si celui ci avait raté une tumeur (il était sans injection), je commence vraiment à péter un plomb, j'ai peur d'avoir quelque chose au cerveau surtout que je cherche mes mots;;;;;;;
Bonjour, j'ai l'impression de souffir de désorientation spatiale, comme si je perdais la notion du temps et ces trous de mémoires pffffff!!!!!!! Alors d'accord, on m'as fait un scanner cerebral, mais si celui ci avait raté une tumeur (il était sans injection), je commence vraiment à péter un plomb, j'ai peur d'avoir quelque chose au cerveau surtout que je cherche mes mots;;;;;;;
Bonjour, J'ai pris 12 médicaments de Dompéridone Biogaran 10mg en une seule fois (soit 1200mg) Inutile de me demander pourquoi j'ai pris cette dose, mais simplement que peut il m'arriver ? et que dois je faire ? Merci bonne soirée;;;;;;;
